ZONEID,TIMESTAMP,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228,POWER
1,20130221 00:00,0.10559845,0.001419067,95004.1875,48.49067688,0.976959229,-5.08834362,1.87542057,296.5810547,22483584,31013088,27120336,0,0.281538462
1,20130221 01:00,0.062960565,0.000118256,95008.5,51.506073,0.452549696,-5.228385925,1.213905334,296.5205078,1772933,1431664,2419400,0,0.327307692
1,20130221 02:00,0.085411072,0.005161285,94970.375,52.37304688,0.398187459,-5.130842209,0.862481117,297.1665039,4358827,2808434,5522639,8.99E-05,0.405128205
1,20130221 03:00,0.0781703,0.002832413,94918.5625,48.96150208,0.435253024,-5.320541382,0.670978546,297.7724609,7064959,4127818,8710937,0.000133872,0.433205128
1,20130221 04:00,0.089538515,0.004241943,94848.875,45.99958801,0.357375801,-5.626887321,0.586826325,297.9375,9483928,5506785,11653022,0.000155449,0.499423077
1,20130221 05:00,0.107889175,0.005119324,94825.6875,46.9246521,0.36968714,-6.165527344,0.74061203,297.7275391,11995326,6879552,14603837,0.000216246,0.396666667
1,20130221 06:00,0.054230209,0.002063751,94809.5,51.96543884,0.322279155,-6.086274147,0.835004807,296.6394043,13710396,8189968,16757904,0.000248194,0.259551282
1,20130221 07:00,0.007264894,0.00012207,94844.3125,55.48594666,0.079564333,-5.928051949,1.163352013,295.8881836,15246937,9467985,18596528,0.000249624,0.148333333
1,20130221 08:00,0.00237684,0,94890.125,61.14509583,0.044513691,-5.316562653,1.528232574,294.3642578,16047106,10677522,19625840,0.000249386,0.048782051
1,20130221 09:00,0.008317895,0,94972.4375,67.46281433,0.105566919,-4.07833004,1.445591927,292.5859375,16168516,11858425,19840272,0.000249386,0.008717949
1,20130221 10:00,0.008132935,0,95051.625,74.6368103,0.126953125,-3.645586014,1.608524323,291.3100586,16168516,13037057,19839952,0.000249386,6.41E-05
1,20130221 11:00,0.011756897,0,95103.125,81.44267273,0.243652344,-3.50213623,1.69135952,290.4748535,16168516,14225780,19839952,0.000250578,0
1,20130221 12:00,0.022750854,0,95129.3125,83.05967712,0.490997315,-3.25448513,1.695539474,290.1650391,16168516,15441343,19839952,0.000252247,0
1,20130221 13:00,0.044624329,0,95097.4375,84.28329468,0.564575195,-3.114983559,1.758693695,289.8803711,16168516,16665762,19839952,0.0002563,0
1,20130221 14:00,0.084983826,0,95071,84.79072571,0.72467041,-3.294761658,1.943835258,289.9697266,16168516,17967456,19839952,0.000270367,0
1,20130221 15:00,0.131607056,0,95035.3125,86.47650146,0.933868408,-3.237386703,2.280875206,289.9741211,16168516,19308352,19839952,0.000291348,0
1,20130221 16:00,0.07623291,0,95008.9375,86.36276245,0.599914551,-3.76960659,2.15380764,290.0744629,16168516,20691024,19839952,0.000339746,0
1,20130221 17:00,0.028953552,0,94996.8125,85.21568298,0.681152344,-3.773176193,2.331554413,289.814209,16168516,22008512,19839952,0.000351429,0
1,20130221 18:00,0.040115356,0,94983.9375,87.3452301,0.732391357,-2.956673622,2.219439507,288.9047852,16168516,23168800,19839952,0.000357151,0
1,20130221 19:00,0.065238953,0,95003.1875,86.3560791,0.852264404,-3.349878311,2.501913071,289.2016602,16168516,24476352,19839952,0.000366926,0
1,20130221 20:00,0.065429688,0,95029,85.70306396,0.657440186,-3.839439392,2.737082481,289.3537598,16172445,25798784,19851120,0.000376701,0.001153846
1,20130221 21:00,0.084846497,0,95066.125,77.65213013,0.711547852,-5.871129036,3.245517731,290.3562012,16389187,27154656,20244368,0.000418425,0.053910256
1,20130221 22:00,0.099266052,0.000114441,95095.4375,69.13084412,0.673187256,-6.707328796,3.250879288,291.7443848,17243024,28434656,21404208,0.000458479,0.169102564
1,20130221 23:00,0.121406555,0.004065514,95111.1875,65.52659607,0.994415283,-6.693137169,3.139326096,292.6169434,18546144,29764288,23090512,0.000499249,0.172115385
1,20130222 00:00,0.110839844,0.00712204,95120.625,62.43191528,1,-6.866179466,3.132646561,293.2675781,19986304,31073008,25106000,0.000525713,0.115897436
1,20130222 01:00,0.070075989,0,95083.5625,54.85821533,0.489076853,-6.864454269,2.07450676,295.1774902,2426513,1346734,2930337,0,0.492948718
1,20130222 02:00,0.04014609,0,95004.3125,50.00375366,0.215705097,-6.627637863,2.061104774,296.5288086,5487971,2675922,6400936,0,0.64974359
1,20130222 03:00,0.031711377,0.000488281,94966.8125,46.91778564,0.956944943,-6.597167969,2.20125103,297.0568848,8640841,3966881,9926385,0,0.658076923
1,20130222 04:00,0.041419454,0.00600338,94959.25,44.71955872,0.999999285,-6.875357628,2.325457573,297.2160645,11727064,5254547,13377190,0,0.373141026
1,20130222 05:00,0.016382683,0.009164963,94952.375,47.70700073,1.000003815,-7.000987053,2.576670647,296.0161133,14100545,6523778,16134960,0,0.244871795
1,20130222 06:00,0.054550171,0.009166528,94951.8125,52.14164734,0.997317493,-7.005892754,2.717456818,294.8239746,16017896,7794319,18435664,0,0.242371795
1,20130222 07:00,0.027183533,0.015562058,94974.5625,56.47393799,0.981684566,-6.515702248,2.702393532,293.7602539,17195568,9045950,19946784,0,0.082564103
1,20130222 08:00,0.035362244,0.01855278,94979.5625,62.01963806,0.988309383,-5.57233429,2.551553726,292.4377441,17680592,10324746,20659552,0,0.072435897
1,20130222 09:00,0.018463135,0.014509201,95016.625,68.44654846,0.987356424,-4.386558533,2.569014549,291.0266113,17758704,11502716,20802832,0,0.0225
1,20130222 10:00,0.032958984,0.009860992,95046.125,72.20506287,1,-4.065877914,2.435145378,290.3962402,17758704,12700980,20802608,0,0
1,20130222 11:00,0.031356812,0.012191772,95077,76.92607117,0.999999225,-4.113668442,2.908761024,289.8869629,17758704,13907582,20802608,0,0
1,20130222 12:00,0.04107666,0.013881069,95072.75,81.64915466,0.987316489,-4.04235363,3.11782074,289.5869141,17758704,15169491,20802608,0,0
1,20130222 13:00,0.052017212,0.011917889,95031.9375,84.3106842,1,-3.864017487,2.94040966,289.5437012,17758704,16470064,20802608,0,0
1,20130222 14:00,0.04737854,0.008729499,94992.125,86.30699158,1,-4.026734352,3.049451828,289.2592773,17758704,17723760,20802608,0,0
1,20130222 15:00,0.071624756,0.009416979,94925.375,85.77781677,1.000003815,-3.549073219,3.170168877,289.4667969,17758704,19080320,20802608,0,0
1,20130222 16:00,0.106079102,0.013474714,94885.5625,84.33239746,0.998322964,-4.033780098,3.46316433,289.6506348,17758704,20462704,20802608,0.000107288,0
1,20130222 17:00,0.046020508,0.008174766,94854.5,84.90362549,0.961233139,-4.459597588,3.264549255,289.4597168,17758704,21788064,20802608,0.00019455,0
1,20130222 18:00,0.047515869,0.050939552,94828.5625,88.33644104,0.928226233,-4.471245766,3.077856064,288.9611816,17758704,23036768,20802608,0.00130415,0
1,20130222 19:00,0.259155273,0.128559232,94820.75,90.19252014,0.97396642,-4.778627396,3.019123077,288.892334,17758704,24349248,20802608,0.002342701,0
1,20130222 20:00,0.112829566,0.073902667,94829.1875,89.9092865,0.909443498,-4.792036057,3.218309402,289.1008301,17760208,25692656,20810480,0.002464294,0.00025641
1,20130222 21:00,0.081665039,0.003599313,94855.5,89.40950012,0.841370165,-5.125138283,3.324156761,289.6271973,17985120,26972928,21195936,0.002493382,0.01
1,20130222 22:00,0.23788476,0.009772342,94857.6875,82.74879456,0.801080167,-8.908602715,3.800005913,290.8347168,18862816,28255552,22394848,0.002664566,0.091474359
1,20130222 23:00,0.161267102,0.043231454,94856.875,72.26812744,0.880931735,-8.245368958,3.643688202,292.1105957,19856848,29630432,23881840,0.003371239,0.452628205
1,20130223 00:00,0.255554199,0.061289199,94856.125,68.89588928,0.980248749,-8.687722206,2.884361267,293.0756836,21432784,30990672,26081264,0.003828049,0.197307692
1,20130223 01:00,0.153782189,0.001225165,94761.5,63.83648682,0.856931686,-8.08779335,2.256872177,293.7883301,1302836,1402302,2072438,0,0.285769231
1,20130223 02:00,0.142024994,0.011611938,94737.75,64.46073914,0.904374898,-8.552739143,3.074572563,293.9758301,2872497,2824222,4463804,0.000383139,0.353910256
1,20130223 03:00,0.4017272,0.004570607,94642.375,60.58377075,0.998318434,-8.514134407,2.514117241,294.487793,4480996,4208653,6900097,0.000613451,0.271794872
1,20130223 04:00,0.370311678,0.001598509,94633.875,72.15635681,0.999997139,-6.744288445,2.978455544,293.1540527,5177964,5634553,8574232,0.000738621,0.265448718
1,20130223 05:00,0.359091401,0.004385389,94602.75,73.45446777,0.996641517,-7.647615433,3.530629158,292.8051758,5768077,7064784,10063422,0.000853539,0.238653846
1,20130223 06:00,0.387452781,0.007427517,94561.0625,76.12315369,0.992678344,-6.78093338,3.525272369,292.7646484,6307448,8511524,11317720,0.001020432,0.208910256
1,20130223 07:00,0.372198582,0.006751958,94569.75,81.36555481,0.999998808,-5.807476997,3.320707321,292.1052246,6550203,9944113,12119131,0.001172543,0.134551282
1,20130223 08:00,0.362324417,0.02633667,94545.0625,88.27450562,0.999996364,-4.190730095,3.28617382,291.3547363,6671273,11374554,12575689,0.001412392,0.072179487
1,20130223 09:00,0.621430636,0.020992279,94535.6875,91.0280304,0.998075068,-4.399011612,3.804600716,290.947998,6690904,12804343,12683654,0.001841545,0.009038462
1,20130223 10:00,0.402803659,0.009529114,94511,92.10891724,1,-4.207983971,3.986319542,290.7453613,6690904,14235408,12683665,0.002153397,0
1,20130223 11:00,0.832312107,0.043624878,94510.6875,93.02548218,0.99903065,-4.366104126,3.545028687,290.7285156,6690904,15672317,12683665,0.002795219,0
1,20130223 12:00,1.616398811,0.061790466,94487,93.84735107,0.999995112,-4.372879028,3.529918671,290.7438965,6690904,17107424,12683665,0.007264137,0
1,20130223 13:00,0.388323844,0.009291459,94460,94.78591919,0.998079598,-4.102324486,2.274654388,290.8869629,6690904,18540448,12683665,0.008602142,0
1,20130223 14:00,0.225904226,0.002311336,94399.3125,94.59866333,0.952696383,-4.746450424,2.00314045,291.1992188,6690904,19987568,12683665,0.008757591,0
1,20130223 15:00,0.186045766,0.002113945,94342.5,94.34742737,0.962608755,-4.760471344,2.504179955,290.8991699,6690904,21411120,12683665,0.008878708,0
1,20130223 16:00,0.173855245,0.003365865,94266.25,93.50276184,0.953275263,-4.486053467,2.975804329,290.7199707,6690904,22855136,12683665,0.008995056,0
1,20130223 17:00,0.216678798,0.009001486,94178.3125,90.99134827,0.92684561,-4.037582397,2.84542942,290.5419922,6690904,24281536,12683665,0.009199142,0
1,20130223 18:00,0.245645642,0.015090942,94133.4375,92.62765503,0.947329879,-4.174835205,2.529022217,290.5612793,6690904,25652512,12683665,0.009546954,0
1,20130223 19:00,0.439434409,0.026794434,94119.0625,94.81872559,0.978569329,-4.083816528,1.739437103,291.1533203,6690904,27104560,12683665,0.010069069,0
1,20130223 20:00,0.432134509,0.03742981,94133.5625,95.26280212,0.99999392,-3.844105721,0.939291,291.4519043,6691791,28561072,12690409,0.010868985,0.000128205
1,20130223 21:00,0.190572619,0.011550903,94187.3125,94.60205078,0.949828088,-4.656085014,-0.513242722,291.9038086,6767819,30028528,12955503,0.011285741,0.030448718
1,20130223 22:00,0.101884723,0.012928009,94230.9375,90.71282959,0.842657626,-4.728840828,-2.149682045,292.9313965,7365143,31422064,13900132,0.011461444,0.07724359
1,20130223 23:00,0.132268548,0.005889893,94262.0625,84.69194031,0.845547319,-4.275666237,-3.651314735,294.1057129,8691657,32796608,15705743,0.011678867,0.1575
1,20130224 00:00,0.165515184,0.000747681,94288.4375,72.88876343,0.681069851,-3.164197922,-4.254603386,295.3845215,10497098,34175376,18071760,0.011985205,0.336346154
1,20130224 01:00,0.157706976,0.061625078,94303.6875,78.9389801,0.722958148,-0.730992317,-4.455740929,295.5839844,2074657,1379680,2645398,0.001182079,0.107435897
1,20130224 02:00,0.085304081,0.09432447,94260.6875,79.13423157,0.563883185,-0.813443184,-4.319039345,295.8764648,4212236,2796694,5541540,0.003297343,0.24974359
1,20130224 03:00,0.077327371,0.107625544,94230.5625,81.49163818,0.790955126,-0.885259628,-4.281064034,296.2390137,6970089,4171879,8934905,0.00565993,0.175705128
1,20130224 04:00,0.079059184,0.113124669,94206.3125,81.76438904,0.660535216,-0.3982687,-4.443537712,295.9794922,9153555,5558884,11746454,0.008398306,0.254615385
1,20130224 05:00,0.069397688,0.139030695,94195.8125,83.10939026,0.775860608,0.260556221,-4.563008308,295.9050293,11233406,6927001,14388945,0.011412982,0.153461538
1,20130224 06:00,0.061616261,0.176935732,94226.75,86.43910217,0.905574322,0.202600479,-4.364789009,295.3217773,12716134,8289957,16425572,0.014295504,0.059294872
1,20130224 07:00,0.059900291,0.201473296,94282.1875,89.25294495,0.976576626,0.158182144,-4.29386425,294.3886719,13514794,9665009,17644992,0.016996067,0.053269231
1,20130224 08:00,0.067225933,0.180640996,94339.1875,91.3563385,0.986352921,0.401917458,-4.105796814,293.4094238,13831129,11035269,18215616,0.019102726,0.024615385
1,20130224 09:00,0.026856136,0.220876694,94403.875,92.46890259,0.99903369,0.506938934,-2.678400993,292.6420898,13872964,12392308,18328864,0.019790325,0.006089744
1,20130224 10:00,0.054311261,0.171894252,94478.4375,93.10211182,0.987314403,0.439192772,-2.475076675,292.4658203,13872964,13770580,18328608,0.020061325,0
1,20130224 11:00,0.22952795,0.07019794,94549.75,94.11160278,1.000001907,0.437218666,-2.272349358,292.2770996,13872964,15129966,18328608,0.020497628,0
1,20130224 12:00,0.285509765,0.04386235,94589.0625,94.63783264,0.998068214,0.602813721,-1.742023468,292.317627,13872964,16541166,18328608,0.020624466,0
1,20130224 13:00,0.32378149,0.028083801,94593.375,94.50440979,0.993621826,0.73726368,-1.250478745,292.2497559,13872964,17962624,18328608,0.020714123,0
1,20130224 14:00,0.274002075,0.010349274,94570.0625,94.13302612,0.968324125,0.496045113,-0.996500969,292.1896973,13872964,19396640,18328608,0.020825677,0
1,20130224 15:00,0.118606806,0.00488472,94522.6875,94.40420532,0.757354736,-0.60401535,-1.058551788,291.9489746,13872964,20792416,18328608,0.021033291,0
1,20130224 16:00,0.041168213,0.001434326,94500.4375,94.35012817,0.436340332,-0.473568916,-1.21890831,291.4316406,13872964,22128352,18328608,0.021079067,0
1,20130224 17:00,0.073890686,2.86E-05,94493.1875,94.93884277,0.791137695,0.934628487,-0.513977051,291.2231445,13872964,23487008,18328608,0.021094326,0
1,20130224 18:00,0.161239624,0,94531.5,96.96842957,1,0.796915054,0.497105598,291.1169434,13872964,24864272,18328608,0.021106724,0
1,20130224 19:00,0.135505676,0,94583.6875,97.28320312,0.960479736,0.10630703,0.514671326,291.4995117,13872964,26312144,18328608,0.021121982,0
1,20130224 20:00,0.040939331,0,94637.625,96.84313965,0.68850708,-0.387865067,0.168067932,291.4785156,13874756,27732592,18334752,0.021127664,0.000448718
1,20130224 21:00,0.013748169,0,94701.625,95.83287048,0.24420166,-0.298424721,-0.164290428,292.3586426,14107474,29091632,18737552,0.021131098,0.030961538
1,20130224 22:00,0.003013611,0,94742.3125,86.26899719,0.06211853,0.255161285,-0.569565773,294.2548828,15084772,30457072,20013200,0.021130782,0.232884615
1,20130224 23:00,0.021736145,0,94761.5625,71.04946899,0.280593872,1.613873482,-0.808289528,296.3493652,16955344,31802944,22232848,0.021134596,0.485448718
1,20130225 00:00,0.127410889,0,94765.5,64.32637024,0.509216309,2.064434052,-0.330197334,297.6037598,19265600,33189600,25007904,0.021377675,0.732564103
1,20130225 01:00,0.082077026,0.004793167,94765.125,57.70500183,0.526489258,1.65457058,0.097202301,299.5568848,2910611,1422774,3347093,0,0.768525641
1,20130225 02:00,0.114505768,0.01316452,94728.5625,49.99493408,0.577163696,0.903702736,0.62039566,300.6494141,6051138,2831815,6888952,0,0.792115385
1,20130225 03:00,0.101417542,0.013935089,94665.8125,44.33595276,0.77951628,-0.05513382,0.857110024,301.4091797,9054978,4270061,10339690,0,0.755512821
1,20130225 04:00,0.0496521,0.004874546,94619.8125,41.22703552,0.739307463,-0.555476189,0.501962662,301.7705078,11530323,5687787,13364460,0,0.639230769
1,20130225 05:00,0.088401794,0.007239748,94577,39.1741333,0.423829675,-1.427554131,0.159277916,302.0253906,13697531,7100782,16015790,0,0.510320513
1,20130225 06:00,0.088661194,0.004211567,94581.3125,38.79943848,0.461092234,-2.839364052,-0.143048286,301.8752441,15547328,8523115,18265504,0,0.361153846
1,20130225 07:00,0.101737976,0.005396206,94618.125,43.69921875,0.485031784,-3.721374512,-0.731716156,300.6604004,16524688,9941005,19632816,0,0.155
1,20130225 08:00,0.093418121,0.00586319,94680.3125,50.56878662,0.868391335,-3.436408997,-0.603500366,299.2214355,16920016,11365838,20285392,0,0.072564103
1,20130225 09:00,0.021263123,0.006059647,94742.3125,56.01695251,0.985168457,-2.890816689,-0.235315323,297.7868652,16974368,12779964,20412320,0,0.014358974
1,20130225 10:00,0.010690689,0.007852554,94829.125,62.40550232,0.980987549,-2.437571526,-0.41804409,296.4467773,16974368,14148544,20412112,0,0
1,20130225 11:00,0.011066437,0.009796619,94901.3125,69.15742493,0.977355957,-1.846597672,-0.158055306,294.6083984,16974368,15443688,20412112,0,0
1,20130225 12:00,0.004333496,0.01149559,94915.625,75.1986084,0.989990234,-1.612391472,0.851132393,293.5727539,16974368,16768970,20412112,0,0
1,20130225 13:00,0.000686646,0.013435364,94876.875,82.09054565,1,-1.218196869,1.387495041,292.5881348,16974368,18043072,20412112,0,0
1,20130225 14:00,0.000556946,0.012254715,94858.4375,87.64430237,1,-1.700890541,1.035104752,291.6674805,16974368,19292880,20412112,0,0
1,20130225 15:00,0.001937866,0.01631546,94833.5,91.24305725,1,-1.600024223,1.048350334,291.0874023,16974368,20533088,20412112,0,0
1,20130225 16:00,0.009979248,0.018145561,94805.75,93.3752594,1,-1.25062561,1.009919167,291.1777344,16974368,21805536,20412112,0,0
1,20130225 17:00,0.022972107,0.019465446,94780.3125,94.72891235,1,-1.240393639,0.930967331,291.1765137,16974368,23099184,20412112,0,0
1,20130225 18:00,0.034484863,0.023224831,94776.625,95.03601074,0.999998033,-0.740076065,0.798495293,291.916748,16974368,24488752,20412112,6.91E-05,0
1,20130225 19:00,0.04858017,0.026723862,94821.75,94.96910095,1.000004768,-0.763141632,0.751997948,292.0441895,16974368,25877392,20412112,8.03E-05,0
1,20130225 20:00,0.079257965,0.026338555,94861.6875,94.29071045,0.999996662,-0.638916969,0.566217423,292.3537598,16976448,27302704,20417280,0.000103951,0.000384615
1,20130225 21:00,0.058029175,0.03196368,94915.8125,91.72924805,1.000006676,-1.308917999,0.277666092,293.3217773,17124016,28750800,20707680,0.000134706,0.026923077
1,20130225 22:00,0.0583992,0.040233497,94934.75,84.35839844,0.999996364,-1.139026642,-0.357879639,294.2619629,17671328,30176624,21575584,0.000168085,0.086730769
1,20130225 23:00,0.100231171,0.074226379,94933.3125,77.32339478,0.999998748,-1.018968582,-0.936361313,295.3618164,18765184,31611136,23153312,0.000285387,0.191538462
1,20130226 00:00,0.109851837,0.084329247,94913,75.05834961,1.000001907,-0.904831886,-1.100650787,295.9858398,19928432,33019200,25006336,0.000505447,0.193782051
1,20130226 01:00,0.101646423,0.009513125,94792.375,58.23240662,0.979714215,-0.975675583,-1.211056709,298.3601074,2120673,1455897,2808354,0,0.317115385
1,20130226 02:00,0.146808624,0.02684455,94716.4375,56.50158691,0.998067081,-1.407140732,-1.874702454,298.7893066,4023513,2935381,5503239,0.000259638,0.242115385
1,20130226 03:00,0.208625794,0.029308297,94672.9375,58.46281433,0.867278636,-0.657588959,-2.293795586,299.1599121,6367747,4425413,8526080,0.00053072,0.304615385
1,20130226 04:00,0.093666077,0.112433493,94629.375,67.33903503,0.917785108,-0.805634499,-2.539794922,298.1184082,8624314,5855135,11426886,0.002164364,0.411089744
1,20130226 05:00,0.055251252,0.236869216,94625.75,73.92308044,0.934830666,-0.559620857,-2.511594772,297.1044922,9957108,7293705,13470200,0.005210876,0.259935897
1,20130226 06:00,0.155456543,0.478640914,94617.6875,80.60142517,0.997319102,-0.13670063,-1.811821938,296.1494141,11185262,8676052,15201875,0.008517742,0.128717949
1,20130226 07:00,0.112136841,0.417973578,94649.625,86.92835999,0.98064363,-0.053019524,-0.743192673,294.9787598,11428610,10080421,15901052,0.012028217,0.07275641
1,20130226 08:00,0.089950562,0.270169616,94667.5625,87.88574219,0.984674931,-0.288385391,-0.370137215,294.440918,11606407,11529375,16332096,0.014344215,0.006538462
1,20130226 09:00,0.009742737,0.08384347,94643,89.68356323,0.96904552,-0.182909012,0.328004837,293.8117676,11643742,12927385,16435441,0.014467239,0.000384615
1,20130226 10:00,0.00189209,0.139638186,94672.5,88.85838318,0.984289646,-0.146540642,0.627614021,293.3198242,11643742,14304765,16435309,0.014471054,0
1,20130226 11:00,0.001495361,0.277576804,94681.125,85.90817261,0.999997973,-1.059625626,0.631539345,292.9775391,11643742,15654626,16435309,0.014471054,0
1,20130226 12:00,0.00445506,0.157738566,94705.8125,83.49012756,1.000006676,-1.820508957,-1.020503044,293.1445312,11643742,17035456,16435309,0.014935493,0
1,20130226 13:00,0.006828308,0.112836003,94686.5,85.74169922,0.999994278,-2.12634182,-2.06953907,292.2773438,11643742,18367680,16435309,0.01503849,0
1,20130226 14:00,0.020338077,0.038879294,94660.4375,89.42056274,0.998313487,-1.316152573,-1.805361748,291.7597656,11643742,19703552,16435309,0.015044212,0
1,20130226 15:00,0.010666247,0.063631535,94636.8125,90.99601746,0.980996132,-0.818660736,-1.331469536,291.2319336,11643742,21015184,16435309,0.015087128,0
1,20130226 16:00,0.143725395,0.099062264,94598.1875,91.5677948,0.999998987,-0.847101212,-0.846589088,291.1210938,11643742,22324432,16435309,0.015263557,0
1,20130226 17:00,0.105056703,0.207288742,94543.5625,91.99681091,0.963257849,-0.052225113,-0.567433357,291.578125,11643742,23696816,16435309,0.016626358,0
1,20130226 18:00,0.068412781,0.20078516,94558.875,92.38728333,1.000004768,0.191940308,0.344408989,291.3762207,11643742,25047216,16435309,0.018824577,0
1,20130226 19:00,0.148088336,0.156365335,94551.125,92.40457153,0.961047053,0.13758564,-0.970358849,290.9401855,11643742,26407312,16435309,0.020371437,0
1,20130226 20:00,0.121466816,0.024278287,94566.0625,93.25567627,0.981270909,0.530495644,-1.263997078,291.0498047,11644552,27773472,16438264,0.02043438,0.000192308
1,20130226 21:00,0.124180377,0.025343999,94613.125,92.68800354,0.928264201,0.716089249,-1.541423798,291.8742676,11758731,29168192,16700249,0.020483017,0.021987179
1,20130226 22:00,0.091469586,0.018466283,94625.625,89.81877136,0.904813469,1.002867699,-1.187190056,292.8366699,12208494,30557344,17488896,0.02052784,0.128461538
1,20130226 23:00,0.123297989,0.019664612,94632.625,83.37670898,0.815088928,1.867919922,-1.9013834,294.0288086,13149991,31948272,18902128,0.020665169,0.222820513
1,20130227 00:00,0.074702322,0.063622296,94608.375,81.55488586,0.950516284,1.991488457,-2.224658966,295.1210938,14837132,33354656,21135136,0.021366119,0.257435897
1,20130227 01:00,0.084141433,0.039554998,94540.1875,80.20379639,0.899410069,2.146044731,-3.150019646,295.6015625,1379075,1491372,2103175,0.00057888,0.316858974
1,20130227 02:00,0.051117644,0.068781197,94477.75,86.9538269,0.998319984,2.174214363,-3.2228899,295.3789062,2983686,2919420,4498879,0.002304316,0.293717949
1,20130227 03:00,0.092168927,0.086444318,94403.5625,88.72116089,1,2.531015396,-2.785311699,295.2922363,4786185,4370690,7016064,0.00424552,0.232115385
1,20130227 04:00,0.1848315,0.102260053,94370.125,90.71937561,0.999996662,2.450231552,-2.200548172,294.8571777,6210871,5799461,9184253,0.005578995,0.240897436
1,20130227 05:00,0.115869641,0.077207625,94295.4375,91.2013855,1,2.134329796,-1.885427475,294.8012695,7533621,7233461,11208691,0.006690979,0.172179487
1,20130227 06:00,0.087847888,0.081897259,94283.75,90.31951904,0.998073518,1.691661835,-1.809026718,294.2416992,8183711,8646432,12464223,0.007870197,0.120320513
1,20130227 07:00,0.068171918,0.094156921,94263.25,89.97399902,0.990955114,1.16223526,-1.839331627,294.1669922,8971061,10050376,13610604,0.009397984,0.065705128
1,20130227 08:00,0.073725224,0.128243506,94272.25,91.20022583,0.991674185,0.759131432,-1.736287117,293.5957031,9266128,11436141,14129363,0.010827065,0.03525641
1,20130227 09:00,0.127293468,0.126277745,94291.75,93.09173584,1,-0.147994995,-1.469115257,292.7172852,9300350,12819399,14221296,0.011352539,0.003205128
1,20130227 10:00,0.116945386,0.077970386,94322.5,92.90942383,0.996354282,0.031023026,-1.605285645,292.597168,9300350,14220596,14221587,0.011852529,0
1,20130227 11:00,0.126839995,0.035399515,94339.1875,92.77638245,0.984676957,0.505387306,-1.527772903,292.4418945,9300350,15608004,14221587,0.012276843,0
1,20130227 12:00,0.107143164,0.029238008,94322.125,92.92163086,0.999998868,0.469651222,-1.456439018,292.3327637,9300350,16994192,14221587,0.012341876,0
1,20130227 13:00,0.06854248,0.030210458,94270.5,92.55227661,1.000001907,0.578466415,-1.367256165,292.2854004,9300350,18392224,14221587,0.01238735,0
1,20130227 14:00,0.028381348,0.030571587,94207.25,92.23977661,1,0.623436928,-1.498584747,292.0649414,9300350,19759936,14221587,0.012416743,0
1,20130227 15:00,0.030151367,0.045931559,94157.625,92.51412964,0.990954995,0.811343193,-1.646780968,292.1184082,9300350,21152608,14221587,0.012428328,0
1,20130227 16:00,0.023550496,0.070492268,94089.3125,92.35591125,1,1.101071358,-1.868950844,291.8840332,9300350,22506624,14221587,0.012444362,0
1,20130227 17:00,0.000366211,0.059847265,94035,92.18119812,1,1.444552422,-2.372797966,291.753418,9300350,23844928,14221587,0.012452666,0
1,20130227 18:00,0.419224978,0.157884717,94021.875,91.14558411,1,2.334184647,-2.84144783,291.7011719,9300350,25174592,14221587,0.012552358,0
1,20130227 19:00,0.276745141,0.161918879,94014.375,88.17855835,1,2.703069687,-2.93897438,291.2966309,9300350,26555984,14221587,0.016233686,0
1,20130227 20:00,0.969648659,0.275696337,94031.3125,91.63246155,1,1.351135254,-2.895677567,290.5285645,9300862,27920464,14223211,0.018795256,0.000192308
1,20130227 21:00,0.906864405,0.338486731,94065.3125,94.93598938,1,1.181857109,-2.566437721,290.1364746,9329888,29307120,14386570,0.020613216,0.010320513
1,20130227 22:00,0.916921675,0.42428118,94065,96.3894043,1,1.203763008,-2.539982796,290.2211914,9413081,30714864,14828764,0.022608124,0.023397436
1,20130227 23:00,0.614220679,0.450572789,94077.5625,97.80674744,1,1.022624016,-2.862543106,290.4812012,9565381,32129504,15543017,0.025045615,0.034871795
1,20130228 00:00,0.342483997,0.205717623,94107.1875,97.46403503,1,0.560626984,-2.660382271,290.9909668,9821427,33556592,16560337,0.02690047,0.077435897
1,20130228 01:00,1.11104393,0.518466711,93950.625,98.28952026,1,1.371320724,-3.356108665,291.817627,236502,1452942,1111295,0.002456784,0.111602564
1,20130228 02:00,1.050312996,0.606645823,93926.25,98.01887512,1,1.313742638,-1.351316452,291.7600098,429792.1875,2907868,2282809,0.004936695,0.158397436
1,20130228 03:00,1.839221954,0.570131958,93961.125,94.79855347,1,1.285660744,4.367907524,290.2470703,753232.8125,4346392,3565441,0.008410931,0.126282051
1,20130228 04:00,2.068974495,0.376415253,94014.3125,93.1190033,0.999998927,-1.728138924,5.409766197,287.8942871,945168,5736142,4692104,0.012603283,0.065
1,20130228 05:00,0.560555041,0.444336355,94053.3125,93.02600098,1.000001907,-2.821668625,3.612134933,287.6564941,1074762,7105444,5663898,0.015413284,0.040384615
1,20130228 06:00,0.190307617,0.275224805,94093.5,91.81291199,1.000003815,-2.688310623,4.074154854,287.6289062,1263529,8459654,6508704,0.017039299,0.070384615
1,20130228 07:00,0.397223651,0.147717476,94207.25,88.16471863,1,-2.369709969,4.942789078,287.1774902,1471471,9808530,7193232,0.017664909,0.054551282
